emoji_slug_hash,emoji_slug,filename,image_type,emoji_slug_only_hash,reason
-1558322253144863593,red-envelope,red_envelope_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7207652961785264000,red-heart,red_heart_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5390232239596708747,red-paper-lantern,red_paper_lantern_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2963761550698871503,red-triangle-pointed-down,red_triangle_pointed_down_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3055147673031947415,red-triangle-pointed-up,red_triangle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6661925712365173035,registered,registered_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3684961959883657845,relieved-face,relieved_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4752236236617614044,reminder-ribbon,reminder_ribbon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3738709927116715029,repeat-button,repeat_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8645165861781070876,repeat-single-button,repeat_single_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4140671725740766978,rescue-workers-helmet,rescue_workers_helmet_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8973059416258719133,restroom,restroom_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
307650047514302061,reverse-button,reverse_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8026192497540964688,revolving-hearts,revolving_hearts_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
872913154752765792,rhinoceros,rhinoceros_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8240323087360360355,ribbon,ribbon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8743687015357721495,rice-ball,rice_ball_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2882942265139400558,rice-cracker,rice_cracker_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
111358687846484980,right-anger-bubble,right_anger_bubble_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6203999826205812540,right-arrow,right_arrow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7843968668232774495,right-arrow-curving-down,right_arrow_curving_down_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7639137352433183812,right-arrow-curving-left,right_arrow_curving_left_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1651235575339744136,right-arrow-curving-up,right_arrow_curving_up_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2251315018388734077,right-facing-fist,right-facing_fist_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6285961740844483026,right-facing-fist-dark-skin-tone,right-facing_fist_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
3125761612014041654,right-facing-fist-light-skin-tone,right-facing_fist_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3505956144369498025,right-facing-fist-medium-dark-skin-tone,right-facing_fist_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
8826352748959089438,right-facing-fist-medium-light-skin-tone,right-facing_fist_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3181043851522975698,right-facing-fist-medium-skin-tone,right-facing_fist_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-4781218646010544661,rightwards-hand,rightwards_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-4420646702051244527,rightwards-pushing-hand,rightwards_pushing_hand_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6939703521758049687,ring,ring_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-9146200671273719151,ring-buoy,ring_buoy_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1977209091715183650,ringed-planet,ringed_planet_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4808137058412925827,roasted-sweet-potato,roasted_sweet_potato_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1701655590231415441,robot,robot_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1909126093111889303,rock,rock_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8534770245674603708,rocket,rocket_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1446467507611395940,roll-of-paper,roll_of_paper_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2947412466531514793,rolled-up-newspaper,rolled-up_newspaper_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8808348261439417012,roller-coaster,roller_coaster_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8561765145287151197,roller-skate,roller_skate_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7688818012741891156,rolling-on-the-floor-laughing,rolling_on_the_floor_laughing_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1125241322238059680,rooster,rooster_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7088403543716726476,rose,rose_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3419792422368555423,rosette,rosette_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6417946227485116712,round-pushpin,round_pushpin_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4663670990235933616,rugby-football,rugby_football_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2169694298990709111,running-shirt,running_shirt_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
399507096318339526,running-shoe,running_shoe_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1275146906229174515,sad-but-relieved-face,sad_but_relieved_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4580947686248677955,safety-pin,safety_pin_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
706103303805109888,safety-vest,safety_vest_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2869507025174526580,sagittarius,sagittarius_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-184746344117872308,sailboat,sailboat_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2371713653760471514,sake,sake_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-489779902768768296,salt,salt_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1191376273234174869,saluting-face,saluting_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7213342628398985121,sandwich,sandwich_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3198595484654441710,santa-claus,santa_claus_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3061989093383051347,santa-claus-dark-skin-tone,santa_claus_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-8100147430122116520,santa-claus-light-skin-tone,santa_claus_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-497526466754569345,santa-claus-medium-dark-skin-tone,santa_claus_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
1973011615503988556,santa-claus-medium-light-skin-tone,santa_claus_flat_light.webp,ms-fluentui,,not_found_in_backup_db
6923555989401527290,santa-claus-medium-skin-tone,santa_claus_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-818219764980107971,sari,sari_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3268091363454622793,satellite,satellite_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
9161531765004735381,satellite-antenna,satellite_antenna_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8898238969183164890,sauropod,sauropod_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4581286182470954399,saxophone,saxophone_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
712329623481407429,scarf,scarf_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7360505535228801426,school,school_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8965523314402767912,scientist,scientist_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-6722351748386325491,scissors,scissors_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5328111311552473016,scorpio,scorpio_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1422113676323328680,scorpion,scorpion_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7518946981325143055,screwdriver,screwdriver_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6253841488090980952,scroll,scroll_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8662029775607118372,seal,seal_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
9091918235456103323,seat,seat_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1819989389243484302,see-no-evil-monkey,see-no-evil_monkey_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1501581349268280877,seedling,seedling_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8320855211742894366,selfie,selfie_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
6335246333160096034,selfie-dark-skin-tone,selfie_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-5770925162050969896,selfie-light-skin-tone,selfie_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4587190005329561403,selfie-medium-dark-skin-tone,selfie_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
4266695246809329937,selfie-medium-light-skin-tone,selfie_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-5931332384788150467,selfie-medium-skin-tone,selfie_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
7411376771321491927,service-dog,service_dog_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1699308142808348845,seven-oclock,seven_oclock_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4171145657361847901,seven-thirty,seven-thirty_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8358031884484071976,sewing-needle,sewing_needle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8688476835031532569,shaking-face,shaking_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5972981739547530647,shallow-pan-of-food,shallow_pan_of_food_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8557345513787062181,shamrock,shamrock_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8929639960975660753,shark,shark_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-993748369831714420,shaved-ice,shaved_ice_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3623730451026107037,sheaf-of-rice,sheaf_of_rice_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
845037915774264750,shield,shield_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-130046388726145228,shinto-shrine,shinto_shrine_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8893078065950668906,ship,ship_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7512600323959732058,shooting-star,shooting_star_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
865353336205915296,shopping-bags,shopping_bags_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-165213467546844899,shopping-cart,shopping_cart_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4653899982606928770,shortcake,shortcake_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7581590970375619753,shorts,shorts_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4614317934069463724,shower,shower_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
507587162608790455,shrimp,shrimp_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2098832009326350512,shuffle-tracks-button,shuffle_tracks_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7429500034463015981,shushing-face,shushing_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3181406916248551993,sign-of-the-horns,sign_of_the_horns_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-8539321753989600427,sign-of-the-horns-dark-skin-tone,sign_of_the_horns_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
7349892795312735517,sign-of-the-horns-light-skin-tone,sign_of_the_horns_flat_light.webp,ms-fluentui,,not_found_in_backup_db
8054484423930680321,sign-of-the-horns-medium-dark-skin-tone,sign_of_the_horns_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
6304584532827637036,sign-of-the-horns-medium-light-skin-tone,sign_of_the_horns_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-2289822818467978035,sign-of-the-horns-medium-skin-tone,sign_of_the_horns_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
9186789668074113117,singer,singer_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
5703990583123222063,six-oclock,six_oclock_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7892852526550512136,six-thirty,six-thirty_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2979098119935012797,skateboard,skateboard_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8349484134405757833,skier,skier_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8279223874714870503,skis,skis_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7546629720979055419,skull,skull_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2123447967072624675,skull-and-crossbones,skull_and_crossbones_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5000102890295019051,skunk,skunk_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5505012055557419587,sled,sled_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2235000516303692977,sleeping-face,sleeping_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7694565790668236011,sleepy-face,sleepy_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4713460964798922071,slightly-frowning-face,slightly_frowning_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4574048994666506601,slightly-smiling-face,slightly_smiling_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
52899887932854590,slot-machine,slot_machine_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6143361870508055894,sloth,sloth_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8367079171388781408,small-airplane,small_airplane_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-486231110972838346,small-blue-diamond,small_blue_diamond_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5178353714348681090,small-orange-diamond,small_orange_diamond_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7737069253433552919,smiling-cat-with-heart-eyes,smiling_cat_with_heart-eyes_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7564705154452794714,smiling-face,smiling_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8135908470832653448,smiling-face-with-halo,smiling_face_with_halo_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1297766556097045306,smiling-face-with-heart-eyes,smiling_face_with_heart-eyes_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
128288484665163758,smiling-face-with-hearts,smiling_face_with_hearts_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1758013990712178173,smiling-face-with-horns,smiling_face_with_horns_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7120349807144006846,smiling-face-with-smiling-eyes,smiling_face_with_smiling_eyes_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7805927851764893968,smiling-face-with-sunglasses,smiling_face_with_sunglasses_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8137835603640512091,smiling-face-with-tear,smiling_face_with_tear_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1677437819511838079,smirking-face,smirking_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5414049078395171200,snail,snail_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6216311323670692335,snake,snake_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6973462169201246617,sneezing-face,sneezing_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6401576942141638984,snow-capped-mountain,snow-capped_mountain_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2864103908964904089,snowboarder,snowboarder_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3630721922640939815,snowboarder-dark-skin-tone,snowboarder_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
-1874917881910269421,snowboarder-light-skin-tone,snowboarder_flat_light.webp,ms-fluentui,,not_found_in_backup_db
8514883520072173964,snowboarder-medium-dark-skin-tone,snowboarder_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
7295141043034770815,snowboarder-medium-light-skin-tone,snowboarder_flat_light.webp,ms-fluentui,,not_found_in_backup_db
5851409267645344096,snowboarder-medium-skin-tone,snowboarder_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
-6183979654881575251,snowflake,snowflake_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2558933826623523241,snowman,snowman_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4906308368892915548,snowman-without-snow,snowman_without_snow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3139632349278659966,soap,soap_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8195541887850175751,soccer-ball,soccer_ball_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1839054019223705332,socks,socks_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6777271868927715100,soft-ice-cream,soft_ice_cream_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2611977162178803491,softball,softball_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
390472415509939198,soon-arrow,soon_arrow_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4980990831997639487,sos-button,sos_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6532039002055221679,spade-suit,spade_suit_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8216512463990175674,spaghetti,spaghetti_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3010992116324751112,sparkle,sparkle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5601001051111014349,sparkler,sparkler_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6404402900294693432,sparkles,sparkles_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
168838462397027338,sparkling-heart,sparkling_heart_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8880773557170064079,speak-no-evil-monkey,speak-no-evil_monkey_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2816518652068951895,speaker-high-volume,speaker_high_volume_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3483845959709124774,speaker-low-volume,speaker_low_volume_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4727077573133493060,speaker-medium-volume,speaker_medium_volume_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7413003080545581726,speaking-head,speaking_head_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
9177885324636639391,speech-balloon,speech_balloon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4618369087665883465,speedboat,speedboat_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5053270250649854859,spider,spider_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5997065754195842401,spider-web,spider_web_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-9198489083761933311,spiral-calendar,spiral_calendar_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
131030973394117204,spiral-notepad,spiral_notepad_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3440067902734551779,spiral-shell,spiral_shell_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4957235099117696772,sponge,sponge_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
295109673169425502,spoon,spoon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4966720914128422942,sport-utility-vehicle,sport_utility_vehicle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4215195738282537965,sports-medal,sports_medal_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2357288343372355511,spouting-whale,spouting_whale_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2579017505433345491,squid,squid_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
150587197321353512,squinting-face-with-tongue,squinting_face_with_tongue_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1853483750297292534,stadium,stadium_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7286507433534534268,star,star_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1062193347307389269,star-and-crescent,star_and_crescent_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2433028855889506917,star-of-david,star_of_david_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
979065363284324348,star-struck,star-struck_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8362846583226196802,station,station_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3369034557931529959,statue-of-liberty,statue_of_liberty_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5254160245842364442,steaming-bowl,steaming_bowl_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-3369459767467911789,stethoscope,stethoscope_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2974249230566297351,stop-button,stop_button_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3436796328806981451,stop-sign,stop_sign_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7620574261076116116,stopwatch,stopwatch_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1569877183333847041,straight-ruler,straight_ruler_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2864919454172106206,strawberry,strawberry_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1292738451622869423,student,student_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-6579840429623074888,studio-microphone,studio_microphone_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7489934514331253369,stuffed-flatbread,stuffed_flatbread_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2808561530479302505,sun,sun_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2690096585479187376,sun-behind-cloud,sun_behind_cloud_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1863680112129037573,sun-behind-large-cloud,sun_behind_large_cloud_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6848041661967952715,sun-behind-rain-cloud,sun_behind_rain_cloud_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4799006496018266725,sun-behind-small-cloud,sun_behind_small_cloud_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7675047008336820431,sun-with-face,sun_with_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4909979494947572184,sunflower,sunflower_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5725900976259713072,sunglasses,sunglasses_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4991012079699921491,sunrise,sunrise_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8134097036122989865,sunrise-over-mountains,sunrise_over_mountains_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-42283919706171043,sunset,sunset_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7799334895991138991,superhero,person_superhero_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
1469909852862118995,supervillain,person_supervillain_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-974256621307253031,sushi,sushi_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
3679152778397600082,suspension-railway,suspension_railway_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6786907598482016699,swan,swan_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-540861537438874667,sweat-droplets,sweat_droplets_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6668806028874415938,synagogue,synagogue_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1195501517885064434,syringe,syringe_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1433467066502563354,t-rex,t-rex_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6173503452246930473,t-shirt,t-shirt_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-4822565359075573524,taco,taco_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2260721161038631724,takeout-box,takeout_box_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8828237244920590545,tamale,tamale_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5343755531673615140,tanabata-tree,tanabata_tree_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6591989642870489022,tangerine,tangerine_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6173349161547684587,taurus,taurus_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-6201432323791571546,taxi,taxi_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
5066357930818793613,teacher,teacher_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
7932091372513776767,teacup-without-handle,teacup_without_handle_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
6736653833587123903,teapot,teapot_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1433467886609137749,tear-off-calendar,tear-off_calendar_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7414032819623026037,technologist,technologist_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-7867968225392712659,teddy-bear,teddy_bear_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-9057450366837889380,telephone,telephone_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2608275060133930713,telephone-receiver,telephone_receiver_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
1616961913368717422,telescope,telescope_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-8232912569126514582,television,television_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-7967302355339368379,ten-oclock,ten_oclock_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4696170252696920819,ten-thirty,ten-thirty_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5406635250009145421,tennis,tennis_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
7640490358075068526,tent,tent_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-1226274601690661663,test-tube,test_tube_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
8488646773469573352,thermometer,thermometer_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2278855306542192155,thinking-face,thinking_face_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
841313693448259554,thong-sandal,thong_sandal_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
4224625768034086442,thought-balloon,thought_balloon_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2794745575910930340,thread,thread_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-5060329211821837033,three-oclock,three_oclock_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
-2032500807825489033,three-thirty,three-thirty_high_contrast.webp,ms-fluentui,,not_found_in_backup_db
2326587874039593077,thumbs-down,thumbs_down_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-3398803593302748361,thumbs-down-dark-skin-tone,thumbs_down_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
9002018957153540687,thumbs-down-light-skin-tone,thumbs_down_flat_light.webp,ms-fluentui,,not_found_in_backup_db
3926084086390733499,thumbs-down-medium-dark-skin-tone,thumbs_down_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
7039268348729112167,thumbs-down-medium-light-skin-tone,thumbs_down_flat_light.webp,ms-fluentui,,not_found_in_backup_db
-56937425653186910,thumbs-down-medium-skin-tone,thumbs_down_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
1000001560757344509,thumbs-up,thumbs_up_high_contrast_default.webp,ms-fluentui,,not_found_in_backup_db
-2446256369377338128,thumbs-up-dark-skin-tone,thumbs_up_flat_dark.webp,ms-fluentui,,not_found_in_backup_db
7546771865067331635,thumbs-up-light-skin-tone,thumbs_up_flat_light.webp,ms-fluentui,,not_found_in_backup_db
1301731323340812263,thumbs-up-medium-dark-skin-tone,thumbs_up_flat_medium-dark.webp,ms-fluentui,,not_found_in_backup_db
3792875157826456201,thumbs-up-medium-light-skin-tone,thumbs_up_flat_light.webp,ms-fluentui,,not_found_in_backup_db
4192824112355264461,thumbs-up-medium-skin-tone,thumbs_up_flat_medium.webp,ms-fluentui,,not_found_in_backup_db
